OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3
d1d0106a5c14958eadee6ba91497e4f9	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium	0	0	3	0	0	0
d1e777adb88b999d56cbca6f5ea4c518	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9 marine group	uncultured marine bacterium	uncultured marine bacterium	0	7	0	0	0	0
d2b7230ea4536b4670c7a2e2b7f7ce3b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b marine group	NS2b marine group bacterium	5	0	0	0	0	0
d2c8ceb66453a63def7bdf32ddae7267	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	34	0
d31f9fd76c34bb732dae5bbb8214e9ee	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	hydrothermal vent metagenome	hydrothermal vent metagenome	hydrothermal vent metagenome	0	8	0	0	0	0
d440e0d9cd3b49df925c1394cd60ac65	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02 marine group	Ambiguous_taxa	0	11	0	0	0	0
d45c378769d3c0167987f1865dbe55d5	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	35	0	0
d48254b13350c460539945f0f7a01943	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	SAR11 clade bacterium	SAR11 clade bacterium	SAR11 clade bacterium	0	0	36	0	0	0
d5205547095678b93cb802701fe80824	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02 marine group	Ambiguous_taxa	16	0	0	0	0	0
d53fcdf5f08a6216c2627616036cb20b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	marine metagenome	0	0	0	26	0	0
d55b597330740fc2e345c9cbe99eeacb	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	10	0	0	0
d566a335d70398afc0b17a42e5d7cb80	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobiaceae bacterium	Rhizobiaceae bacterium	0	8	0	0	0	0
d57c5d67d7a84d9c12d4891df510e0a1	Bacteria	Acidobacteria	Subgroup 6	Subgroup 6 bacterium	Subgroup 6 bacterium	Subgroup 6 bacterium	Subgroup 6 bacterium	0	0	8	0	0	0
d5dfa7b6be369d3973b44262d8dc034b	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	43	0	0
d612992f1570e4a7ab959faeb4feeac4	Bacteria	PAUC34f	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	40	0	0
d638c5e7c21504763d30b5810ed9119a	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	0	7	0	0	0	0
d6dc663cbbe3e978ec969ad559cb848d	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4 marine group	metagenome	metagenome	metagenome	0	0	0	35	0	0
d724085e83abc16b54b2372752e6f235	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	Ambiguous_taxa	0	0	0	10	0	0
d782c14064048e32bac292d4bfa9516d	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75 clade	OM75 clade bacterium	0	0	0	36	0	0
d7bc5420827085c3465b3404b9f00285	Bacteria	Planctomycetes	BD7-11	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	2	0	0	0	0
d7ed190248946f75e523598e5f3e5572	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae bacterium	Burkholderiaceae bacterium	0	0	0	38	0	0
d80a7a0d11667d904252489f7c1a7bc0	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NS5 marine group bacterium	0	0	0	23	0	0
d830e05e5fdf1d9af8655e89cbbabaf3	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides bacterium	0	23	0	0	0	0
d9420bd5bfdd58d4a63a85711c5c13e9	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Ambiguous_taxa	0	0	0	2	0	0
d9eb8aa850daae1b647565e895989a42	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	uncultured gamma proteobacterium	uncultured gamma proteobacterium	uncultured gamma proteobacterium	4	0	12	0	0	0
da17db2491e58cb05784aaba051934f2	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66 bacterium	JG30-KF-CM66 bacterium	JG30-KF-CM66 bacterium	JG30-KF-CM66 bacterium	0	5	0	0	0	0
da6a28175ed114e29802ae3cfb38ff51	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	10	0	0	0
dab63c674059c052fb5520c8621d0aad	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	13	0	0	0	0	0
db041f412bf371637722e94767101d1b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	113	0
db3f25e5ea70926dd3d45a0b2c72b9dc	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus Endoecteinascidia	Ambiguous_taxa	0	4	0	0	0	0
db633a18ae6457b0d7cb5b601fcb7496	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	Ambiguous_taxa	0	0	0	91	83	0
dbe8c98323d6ff4fb99ddb951077f957	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured Legionellales bacterium	0	0	0	5	0	0
dbf93a0585dca46f3971117da832b16c	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	102	0	0
dc554c8afd843778b15fa4ffc4b41325	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	Sva0996 marine group bacterium	0	0	0	62	0	0
dc66440e7dde982894b4c4dea4e35467	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	0	0	0	13	0	0
dc9e3b506df9538c012ce00692172d26	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	Ambiguous_taxa	Ambiguous_taxa	0	0	5	0	0	0
dd12175fcf66f1e73855d41426d2038b	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	Ambiguous_taxa	6	15	0	0	0	0
dd2bc1895ad09663bc9c6e3aaabf094f	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured marine bacterium	0	0	0	11	0	0
dd3125e97e4adf7da83b3e693f6af891	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	Ambiguous_taxa	Ambiguous_taxa	4	0	0	0	0	0
dd6b1fc910cf931c6d47d57887e229d2	Bacteria	Marinimicrobia (SAR406 clade)	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	Marinimicrobia (SAR406 clade) bacterium	0	0	10	0	0	0
de2f2887bfcea7e32e566841a3b21929	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	uncultured alpha proteobacterium	uncultured alpha proteobacterium	0	0	0	0	24	0
de3a4a18550de0de8deee11bec08474e	Bacteria	Planctomycetes	OM190	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	7	0	0	0	0
de688742d7bb0aa194da33a718a38511	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	41	0
df6410571da107e3c86d837f2db238d4	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1 aquatic group	uncultured bacterium	0	0	0	20	0	0
df64bbee28db59e9ba317f90f0b4d8e4	Bacteria	Chloroflexi	JG30-KF-CM66	marine metagenome	marine metagenome	marine metagenome	marine metagenome	0	0	11	0	0	0
dfd5c4ffaa986112332b793fbf9a2a34	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	unidentified marine bacterioplankton	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	6	0	0	44	0
dfe700a3b6e2ef3224ef5c31eb5cbca4	Bacteria	Proteobacteria	Gammaproteobacteria	OM182 clade	OM182 clade bacterium	OM182 clade bacterium	OM182 clade bacterium	6	0	0	42	0	0
e093ab744c842bf935aad84e560586ad	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	Ambiguous_taxa	0	0	0	11	6	0
e0e74ed78ce9afc65f99e216fd232196	Bacteria	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	Bacteria bacterium	0	0	0	6	0	0
e13e964e04c03694e1fc5fffd1e39962	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group	NS5 marine group bacterium	0	0	0	26	0	0
e14bec73c33c5d2f1aff05edbc6c402e	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	uncultured	uncultured bacterium	19	0	0	0	0	0
e14e70c0e8ece1c3641cf978236c0d26	Bacteria	Marinimicrobia (SAR406 clade)	uncultured Candidatus Marinimicrobia bacterium	uncultured Candidatus Marinimicrobia bacterium	uncultured Candidatus Marinimicrobia bacterium	uncultured Candidatus Marinimicrobia bacterium	uncultured Candidatus Marinimicrobia bacterium	0	0	3	0	0	0
e152c17bdbb4e1af93c0180b1fccc627	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	0	0	32	131	0
e172a3575cea7802e750811ffc4e359f	Bacteria	Planctomycetes	Pla3 lineage	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	5	0	0	0	0
e1e6bd40565a671387d9fbd6e70f9992	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	Ambiguous_taxa	0	0	0	8	0	0
e20802157457286ff98f03e90d34f518	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae bacterium	Sphingomonadaceae bacterium	0	0	0	48	0	0
e25947b11c824eb7e43649369425a1a1	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	0	0	17	0	0	0
e262597dc2bc272499094c1c2fec3f55	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	uncultured	uncultured bacterium	72	73	56	0	0	0
e2a9b4a927691b2eb11972937fe86ee5	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Verruc-01	uncultured organism	12	0	0	0	0	0
e2af6ac1fc374a41f5dd49707e172715	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	0	48	0
e30a9e51a5ed4a9e8e5226bd92e49149	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Mf105b01	uncultured bacterium	6	0	0	0	0	0
e3f5334ecc51c6096dc6dd8211c1210b	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4 marine group	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	0	0	0	107	0	0
e45bfe3a88e8d7b8326ce9178fb63955	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	uncultured gamma proteobacterium HF4000_19M20	uncultured gamma proteobacterium HF4000_19M20	uncultured gamma proteobacterium HF4000_19M20	0	0	4	0	0	0
e46bb903eb5ca9ebc24af2e918f222cb	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	Gammaproteobacteria bacterium	0	0	0	22	0	0
e484501c0f5a842a58454b9f6ab19fe4	Bacteria	Marinimicrobia (SAR406 clade)	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	0	0	0	23	0	0
e4bef98ed855af8ee4db7c1ec2d4336c	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	SAR11 clade bacterium	SAR11 clade bacterium	SAR11 clade bacterium	0	0	0	0	34	0
e4e90e302cbbc9262682d84e2d2120da	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	9	0	0	0
e564fc2f38fc32f8b790d5bb1dc2c8b6	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	Ambiguous_taxa	0	0	0	13	0	0
e65380cdc5e3fb57a3be936961071c39	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax bacterium	37	40	0	0	0	0
e6c5d69be22ff32a9822297a47bec31c	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Bythopirellula	Bythopirellula goksoyri	0	11	0	0	0	0
e7a0574a227b3fe1bd215774a7f5fc3f	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	0	0	0	14	0	0
e820b2d477cac3c2fc3b458ae6067395	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured marine bacterium	0	0	0	14	0	0
e85b1933ef64f12c11ff98e3399a6a1a	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured Flavobacterium sp.	3	0	0	0	0	0
e9f376c867c2a1506d5b0996f9839a20	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	15	38	0	2887	4786	3
ea823c0faed26636854cc9b9ccd70bb1	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured	uncultured bacterium	0	21	0	0	0	0
eb41af02b18dc957ef593cfd11261be5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	Enhydrobacter bacterium	3	9	0	0	0	0
eb74d8be10cabeb66e519b3c8eec2437	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	Ambiguous_taxa	0	0	0	10	0	0
ebe39d2760e8fce45e36c039b2ee5abf	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	27	0	0
ebe485d9b4072059c7bd003dc6500814	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	unidentified marine bacterioplankton	unidentified marine bacterioplankton	0	0	0	0	99	0
ec105e89b7406014e4fd44d1c8ba4299	Bacteria	Margulisbacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	18	0	0
ec3c898f3086b2598aff19f11d99b2c6	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter bacterium	0	13	0	0	0	0
ec4ae6fb42be2771f4efbde8c024a282	Bacteria	Proteobacteria	Gammaproteobacteria	OM182 clade	OM182 clade bacterium	OM182 clade bacterium	OM182 clade bacterium	0	0	0	42	0	0
ec617d239da76b2275a295b0085f3d4a	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium	0	0	6	0	0	0
ed8321e5a34ce5d06dac4c8a70eda047	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	Sva0996 marine group bacterium	0	0	10	0	0	0
edfaabe6c17a7c790a022f21ba2bcddd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured	uncultured alpha proteobacterium	0	0	0	17	0	0
edfcaa7f4383fcb2705ee9e0e053e374	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured proteobacterium	0	0	0	17	0	0
eea46715b6680b336bae25cc979f5838	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured	Ambiguous_taxa	0	0	0	0	107	0
eec25b8bfc1eaf1f354bb270dd86e22e	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Fibrisoma	Ambiguous_taxa	0	0	4	0	0	0
eede964d9a820dc052c470ae38550f54	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	uncultured marine bacterium	0	0	0	46	0	0
eeeae8fd761ba6a403d99befb5e67daa	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	NS4 marine group bacterium	0	0	0	0	63	0
ef066b3fcade6a615810d1d8a6ba0c4a	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	Ambiguous_taxa	0	0	0	21	0	0
ef0e3f724c4355da1de73f9ddaf8347f	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	0	0	0	165	0	0
ef7a51971477fb39e19a255900f1deb9	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas bacterium	0	6	0	0	0	0
efa1b82a0205d5c51525f290854be9a2	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	3	0	0	0	0
f01619f976d67706233a43382306c479	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium	0	0	0	60	0	0
f02c14e291da09b39331032ab47012a8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae bacterium	Pedosphaeraceae bacterium	4	0	0	0	0	0
f08790df74ed01c8cdc7f689bba397b5	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	uncultured	uncultured marine microorganism	3	0	0	0	0	0
f256d83618e8f2b1167044adba963ea4	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera	Ambiguous_taxa	11	0	0	0	0	0
f2a4771eb711b1264c92e7c752ff2bdc	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	Ambiguous_taxa	0	4	0	0	0	0
f318395b21141b8d2af811f9fd5d0184	Bacteria	Proteobacteria	Gammaproteobacteria	OM182 clade	OM182 clade bacterium	OM182 clade bacterium	OM182 clade bacterium	0	0	0	42	0	0
f3399ce18b77f44e4fdaccbdb788a907	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Ambiguous_taxa	0	0	0	45	0	0
f3824e8252ec821a8987a6204904ec5f	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas bacterium	26	28	0	5	0	0
f3867ccb9f5b0fc240dc553918bc18fd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	0	0	66	0	0
f3ed0e51e737c62a980f8771be0cf850	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	AEGEAN-169 marine group bacterium	AEGEAN-169 marine group bacterium	0	0	5	0	0	0
f3fa6b9089e58788e18d7b1874583603	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	uncultured	uncultured bacterium	0	0	0	10	0	0
f4ad315ec51d8bee23cb39f39bc8b019	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86 clade	Rhodobacteraceae bacterium REDSEA-S29_B10	Rhodobacteraceae bacterium REDSEA-S29_B10	Rhodobacteraceae bacterium REDSEA-S29_B10	0	0	0	79	0	0
f5259cbcc43ff67a153d314a40d98ab1	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	0	6	0	0	0	0
f5b418c5df849380c4ac8ab67db32dff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae bacterium	Rhodobacteraceae bacterium	0	0	0	78	0	0
f6cbeb5992ec769ac3d414e134f20bda	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Ambiguous_taxa	16	23	0	0	0	0
f6f5b996c4aa1781adbc8883a21d0a5f	Bacteria	Marinimicrobia (SAR406 clade)	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	uncultured marine bacterium	0	0	0	59	0	0
f705d1bcdfe7be960633f209836d4241	Bacteria	Marinimicrobia (SAR406 clade)	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	7	0	0	0
f71e9da5a813a7c1b787a6897d3869ce	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Ambiguous_taxa	0	0	0	13	0	0
f7b6a808234394e3ac9ebc0f3232bba1	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus MIT9313	Prochlorococcus MIT9313 bacterium	38	0	0	0	0	0
f827eafb9a3a541a3e4af28a814cd8c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	Ambiguous_taxa	0	16	0	0	0	0
f898c7a8c566d0beb46d5448dde2387c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium bacterium	18	0	17	0	0	0
f8a7e9e44327fbfed8b98899f6e17d1a	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	Ambiguous_taxa	0	0	0	13	0	0
f8b27e0250882c619976b7b292e7f334	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	SAR11 clade bacterium	SAR11 clade bacterium	SAR11 clade bacterium	0	0	57	0	0	0
f8b308c12dd0885832440747714244e2	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	Ambiguous_taxa	Ambiguous_taxa	0	0	0	0	139	0
f8c470a5024cf0e5b2aa7244e2985b18	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	17	0	0	0
f8cf44d49ec7e6a275cd9ace366294a9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquibacter	Aquibacter bacterium	0	9	0	0	0	0
f953cb4781abf3a98d80fe5b7cf5ac25	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade I bacterium	Clade I bacterium	0	0	0	0	16	0
f97af179fdb9e0cfb6887a0547ae517e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	25	0	0	0	0
f998e4639165ec9fb666f7c1deeb50ee	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	metagenome	metagenome	metagenome	0	0	0	7	0	0
f9be29f01a1fe21fd544850b7798c0df	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium	0	0	0	56	0	0
f9ec92fdf2742fd08534797ffa686070	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19 marine sediment group	uncultured bacterium	0	7	0	0	0	0
fa2a0bdeb148fb83dd2b7d6c8d7cb96b	Bacteria	PAUC34f	PAUC34f bacterium	PAUC34f bacterium	PAUC34f bacterium	PAUC34f bacterium	PAUC34f bacterium	0	0	0	17	0	0
fa57b83ef8484e44ecc1fb96e869a4a7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosiaceae bacterium	Devosiaceae bacterium	0	6	0	0	0	0
fa7506c9e9fd8a360066dca3bb25dacd	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium	0	0	0	7	0	0
fb2a377da5cdbe6548e125c9e2445cf9	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	uncultured	uncultured marine bacterium	0	0	0	8	0	0
fb4c5e3de1607f360cd84653e86f5b78	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	uncultured bacterium	0	9	0	0	0	0
fc32c33214518b15a5fd59ff7c002a2b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae bacterium	Rhodobacteraceae bacterium	0	0	0	0	80	0
fc414e43721e26b76f1b2b6ad4feacac	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	uncultured	Ambiguous_taxa	0	6	0	0	0	0
fc71f2d05a6710f7fe7643788d42611b	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus Actinomarina	Ambiguous_taxa	0	0	0	7	12	0
fc8483af1ad4e2e98dd76669be21a350	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	uncultured marine bacterium	uncultured marine bacterium	0	0	0	0	64	0
fcf11ec8b80994412cebcb3c12ac3d58	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	uncultured Alcanivorax sp.	319	80	23	44	9	0
fd0db4b6c3c8013ee5fcade3a44b4c8d	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	SAR202 clade bacterium	SAR202 clade bacterium	SAR202 clade bacterium	0	0	8	0	0	0
