# Constructed from biom file							
#OTU ID	1-200-3	1-200-8	1-300-0.22	1-60-3	10-20-0.22	10-20-3	taxonomy
758f1de1502c6b44d9f94be04ff91d2c	0	0	0	45	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Halieaceae; D_5__Parahaliea; Ambiguous_taxa
92a72c2ad787ef53c564b57d40e967dd	0	0	34	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
31f18280654c3b734dc52067fad44df7	0	0	0	93	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Rubritaleaceae; D_5__Roseibacillus; D_6__uncultured marine bacterium
09304de7bcdde93714df6d4800a79b4d	0	28	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Mycobacteriaceae; D_5__Mycobacterium
b8695fb99811d3071d283481c7517b49	5	27	0	0	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Rubritaleaceae; D_5__Roseibacillus; Ambiguous_taxa
e14bec73c33c5d2f1aff05edbc6c402e	19	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__uncultured; D_6__uncultured bacterium
5b142a31618e88a899a52b9521d70a59	5	0	0	0	0	0	D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Victivallales; D_4__Arctic95B-14; Ambiguous_taxa; Ambiguous_taxa
f158aeca71e912cc326a63e5ad147116	0	0	0	87	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
772007c8b80a45f314acbe4e806f37a2	0	0	0	87	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
b6acfc8d8ca44ae3c515bfe3483a628b	0	0	0	24	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__SCGC AAA164-E04; Ambiguous_taxa
aef097f3c30622bc0f282b30d4910df3	0	0	0	30	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured marine bacterium; D_3__uncultured marine bacterium; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
3f5a7dcd1a7e2165d00e5c0a1f1755fc	0	0	0	85	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
f3867ccb9f5b0fc240dc553918bc18fd	0	0	0	66	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured
9b5776f7c4361d35c08b67203af739d5	0	0	0	16	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium
7f61b6c865132a5868ec4062df4c93bc	14	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured SAR202 cluster bacterium; D_5__uncultured SAR202 cluster bacterium; D_6__uncultured SAR202 cluster bacterium
a952a8eb77c52b4935ba693203e94021	0	0	0	5	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
add0f1cfa7d8d68b35dec3a4317f2685	0	0	0	80	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group; Ambiguous_taxa
f01619f976d67706233a43382306c479	0	0	0	60	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__Oligoflexaceae; D_5__uncultured
fb2a377da5cdbe6548e125c9e2445cf9	0	0	0	8	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae; D_5__uncultured; D_6__uncultured marine bacterium
a7664d4d19d2d3593741af6b9b3abb18	7	0	0	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 26; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
4b2815c17a181bc9e9f6444b4e6fbbd5	0	19	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
f769263ee783df32f82ec5fa870fe055	0	0	31	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
9141dfe6b4bf4b85267433f4a0346017	0	0	30	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
d08f9fc2d5f02647fad189f644d0ea28	0	0	76	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
57ebbecd5634f818c024cecdb7754345	0	0	0	76	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; D_6__uncultured Rhodobacteraceae bacterium
a384331d1e534e18519f6da2c747ce84	0	0	75	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus; D_6__uncultured archaeon
3441b55697a9ee5d7140a1b463d8513e	0	0	0	75	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa
f7453fc7c2c866a344926652ade9fa25	0	0	0	2	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19
b4f6e425ae839c2341f78f45c334e73e	0	0	0	0	20	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ectothiorhodospirales; D_4__Ectothiorhodospiraceae; D_5__uncultured; Ambiguous_taxa
74eae06bb7a2c84c027d362d9e9d282a	22	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
2a42393f6da41b7bbff9b036fd34a7bc	0	0	48	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__marine metagenome
0687f78ed118642d5ac7357d14b3586f	5	0	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla3 lineage; D_3__uncultured planctomycete; D_4__uncultured planctomycete; D_5__uncultured planctomycete; D_6__uncultured planctomycete
95f8a8222860a176b280b674d607b919	0	6	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
ea62cdd5078325b45164dfb4f371b1c7	14	0	0	0	0	0	D_0__Bacteria; D_1__PAUC34f; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
21e17de71dd905a4095354cb4351839f	7	11	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Muricauda; D_6__uncultured bacterium
5377f0da53b02e5bec46e20e1f8b722f	0	0	71	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
edfcaa7f4383fcb2705ee9e0e053e374	0	0	0	17	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__Oligoflexaceae; D_5__uncultured; D_6__uncultured proteobacterium
1e34dbcf6ea7eff18d045e30eb12be2e	0	0	70	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade
bd9b61c20449d9a27b2105bc8bd688c3	0	0	70	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; D_5__Candidatus Nitrosopelagicus
7719788844357e409d86c14254be6f09	0	0	8	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
f07589127dbd45a8f7f72e03d1605659	0	0	2	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
bdac6833e65118b05c60a4028cf1b6ed	0	0	0	34	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
874f68e0f8ca56c99e556c882f7c8831	0	13	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
fe0da4e45e448d3ab807289cdf5ee9b7	0	0	39	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade)
c19143b82631580efe195324a6d69a6c	0	0	0	69	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
4b439911efc92e1109281984edacd4a4	0	18	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Altererythrobacter
6d1a5858beda1b50d7b20714bd39fd56	0	0	0	18	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__uncultured bacterium; D_6__uncultured bacterium
4b6e307a35228e15a1677630d67fd835	9	0	17	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
625cabfbd66e4f32de52ec86cb441744	0	14	37	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
4613b7d14e8907561b3c2377185808ff	0	0	31	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__marine metagenome
888f2b762f1ecc860945aa56c9ef9d1a	5	0	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
bf1783f5e9cfde8ea24ab006c3b8af36	0	0	22	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured SAR202 cluster bacterium; D_5__uncultured SAR202 cluster bacterium; D_6__uncultured SAR202 cluster bacterium
ef7a51971477fb39e19a255900f1deb9	0	6	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Stenotrophomonas
2aa4cdd5500f0d8a8f017c596279b30b	0	0	65	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae; Ambiguous_taxa; Ambiguous_taxa
62cc458b4fba194871df71f518e83ad3	0	0	28	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Marine Benthic Group A; D_3__uncultured marine archaeon; D_4__uncultured marine archaeon; D_5__uncultured marine archaeon; D_6__uncultured marine archaeon
2dda0cf7fe5fd5572f238ac760be6590	0	0	0	55	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group II
e13e964e04c03694e1fc5fffd1e39962	0	0	0	26	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group
1a7732dfe27d6838b8c1778357f57964	0	0	0	7	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
1b99aaeb64bee113af2f78c0551b142f	23	0	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae
b80e478cc9b57a4c2bdeb8696521d8d6	0	0	9	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__N9D0; D_3__marine metagenome; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
f705d1bcdfe7be960633f209836d4241	0	0	7	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
918a4f744b7ff4b40b33e4a714fe6e2b	6	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Persicitalea; D_6__uncultured bacterium
a96621e82278e88942c9ded1f1605e1a	0	0	61	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
b5c7d9b3b02f3a6e581c164fdce01bd7	0	0	10	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade
5269b0417432cdd7c5a48cc2d51ab341	0	0	0	61	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__unidentified marine bacterioplankton; D_5__unidentified marine bacterioplankton; D_6__unidentified marine bacterioplankton
52d97df581b6fda1aa8bba96d437ff36	0	0	0	60	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Ascidiaceihabitans; Ambiguous_taxa
1b5a60402861b0b7c2765dcc85c7db70	0	0	12	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
6bada9b93743446a47e94a75b699b154	0	0	0	8	0	0	D_0__Bacteria; D_1__Dadabacteria; D_2__Dadabacteriia; D_3__Dadabacteriales; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
3e55906ed8ff656a2279c79afb9fcfdf	0	0	4	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Magnetospiraceae; D_5__uncultured
3e72b8de860ab796bf7f5dde632be5c9	0	0	0	58	0	0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__Pelagicoccus; D_6__uncultured gamma proteobacterium
cd32be8e7ad6d2020e83f3ad231e19b0	0	0	0	11	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Marinoscillum; Ambiguous_taxa
b3219039ebaa619a89b1c0cb230e1afc	25	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group
fb4c5e3de1607f360cd84653e86f5b78	0	9	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; D_6__uncultured bacterium
596d05aab4b55ec0d97b62feef7b885a	0	0	0	7	0	0	D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote
8341f0047610a4d516294e57ff563292	0	0	0	55	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Porticoccaceae; D_5__SAR92 clade; D_6__uncultured marine bacterium
0f06e0873a5f6fa21c00648e0b8b3321	0	0	45	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Marine Benthic Group A; D_3__uncultured marine archaeon; D_4__uncultured marine archaeon; D_5__uncultured marine archaeon; D_6__uncultured marine archaeon
8e844bfdef6d6c162c70bf887ee10022	0	0	5	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
14c9dab7ef89df3d9edeb9b529065d0e	5	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Chloroflexia; D_3__Thermomicrobiales; D_4__JG30-KF-CM45; Ambiguous_taxa; Ambiguous_taxa
664e6109005c69b5e74ab10f65c60dde	2	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
32fca445b760a61f0140ac465546c643	21	0	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__uncultured; D_4__uncultured planctomycete; D_5__uncultured planctomycete; D_6__uncultured planctomycete
81f53d092132d8f2faeaf7f8fe6d2400	0	14	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; D_6__uncultured bacterium
72de9829d7c8731c9b777aec0a914940	0	0	52	0	0	0	D_0__Archaea; D_1__Thaumarchaeota; D_2__Nitrososphaeria; D_3__Nitrosopumilales; D_4__Nitrosopumilaceae
3fc44c4edb89e5a33b7a2bef6fd75d99	0	0	0	29	0	0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__cvE6; D_5__uncultured bacterium; D_6__uncultured bacterium
e564fc2f38fc32f8b790d5bb1dc2c8b6	0	0	0	13	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ib; Ambiguous_taxa
4cd6c49fc9d86b86063d3fd2d1fc3142	8	0	0	0	0	0	D_0__Bacteria; D_1__Marinimicrobia (SAR406 clade); D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
0689b2bcbd0fde1688e1a0210bd5c701	0	18	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
2eaca7bbe24298729fdade842d8d0622	0	0	16	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 26; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
bd817a444e5c803f270d06503657a71a	0	0	0	6	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__metagenome; D_6__metagenome
2dc46d3959e0edd8e5d9a42d71934ca0	5	0	0	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured; D_6__uncultured marine bacterium
8b5dd9350e443d05ae8a82e6c6e601ca	0	0	0	50	0	0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa
d830e05e5fdf1d9af8655e89cbbabaf3	0	23	0	0	0	0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides
0c4847f9b58aa8469a655e382af656d9	0	0	32	0	0	0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
5a1d0bcac765163d6db66edf58ac0b7f	0	0	0	49	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured; D_6__uncultured Rhodobacteraceae bacterium
4ed5410552dd1abf46f8c30bf6afb8fe	0	0	0	5	0	0	D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Candidatus Peregrinibacteria; D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
90a4428dc851d94f4ab1e791baea8ac3	0	0	0	3	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Elsterales
dfe700a3b6e2ef3224ef5c31eb5cbca4	6	0	0	42	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__OM182 clade
ab400409c7c923740bb8756469f3fa98	0	0	35	0	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halomicrobiaceae; D_5__uncultured; Ambiguous_taxa
68f2b93c2016ac3ee3f7f71d08d1664a	0	0	34	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
9916904b32d361eefc50bb4a5169b196	0	0	4	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade
edfaabe6c17a7c790a022f21ba2bcddd	0	0	0	17	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Rhodospirillaceae; D_5__uncultured; D_6__uncultured alpha proteobacterium
2aa9a3c6f6965c9b78a271efe8096b99	0	0	0	4	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Piscirickettsiales; D_4__Piscirickettsiaceae; D_5__Candidatus Endoecteinascidia; D_6__uncultured marine bacterium
97d59806ef2fe2e6698c6a69349571e5	9	0	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
93c203b801413421b085ac9f2d2945d5	0	4	0	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Arenicellales; D_4__Arenicellaceae; D_5__uncultured
7795caee49d61143988f16b1884c0e24	0	0	0	47	0	0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Chlamydiaceae; D_5__uncultured; D_6__metagenome
bbfff12226a6b2cd4eea89c3b278fdcb	0	0	0	47	0	0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__Marine Group III; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
24415ddc9cc2e1ac185f04d39ec5224a	0	0	0	47	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS9 marine group; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
6c27cb563b6844068938f376253320ea	0	0	0	19	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__PB19
aa521be2e1d4fe0b7810a7a2f02e854b	0	0	0	8	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Piscirickettsiales; D_4__Piscirickettsiaceae; D_5__Candidatus Endoecteinascidia; D_6__metagenome
1982df1413137789d207f675a4ec4adc	0	46	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02; D_6__uncultured planctomycete
e25947b11c824eb7e43649369425a1a1	0	0	17	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured Chloroflexi bacterium; D_5__uncultured Chloroflexi bacterium; D_6__uncultured Chloroflexi bacterium
eec25b8bfc1eaf1f354bb270dd86e22e	0	0	4	0	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Fibrisoma; Ambiguous_taxa
eede964d9a820dc052c470ae38550f54	0	0	0	46	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS4 marine group; D_6__uncultured marine bacterium
82e9df5a158490c23a3485361f500a7c	0	11	0	0	0	0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__FS140-16B-02 marine group; Ambiguous_taxa
da17db2491e58cb05784aaba051934f2	0	5	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66
c653ffedb470781831c3ea70ed6da620	0	0	0	45	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__Oligoflexaceae; D_5__uncultured; D_6__metagenome
04a47212749ae920d5426a2650d9f8e4	0	0	0	23	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__marine metagenome; D_5__marine metagenome; D_6__marine metagenome
6cd32ec9dfc5a1dd09a9cba679898bed	0	0	0	0	2	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella; Ambiguous_taxa
1509e348df63bea777aafd5796372abc	5	0	0	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
a9719f38ce675bbd683fd28eba22b273	0	0	44	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured marine bacterium; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
e8e555709ed9012afcae3303ffd4e692	0	0	10	0	0	0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__SAR202 clade; D_4__uncultured Chloroflexus sp.; D_5__uncultured Chloroflexus sp.; D_6__uncultured Chloroflexus sp.
13806f533739605d754850272931f9ab	0	0	4	0	0	0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
925f7d728282f2955d338cf26279542a	0	0	0	44	0	0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__NS7 marine group; D_5__uncultured bacterium; D_6__uncultured bacterium
0e98bee086019db35e0976a5ef4f92e3	9	9	0	0	0	0	D_0__Bacteria
